Spielzeit;DrehRichtung;Zahl;Geschwindigkeit;gr. Serie;kl. Serie;Orphelins;Im-/Pair;Kolonne;Manque / Passe
03.03.18 23:18;L;25;17;WAHR;FALSCH;FALSCH;1;1;2
03.03.18 23:21;R;6;18;FALSCH;FALSCH;WAHR;2;3;1
03.03.18 23:22;L;4;18;WAHR;FALSCH;FALSCH;2;1;1
03.03.18 23:24;R;22;16;WAHR;FALSCH;FALSCH;2;1;2
03.03.18 23:26;L;27;17;FALSCH;WAHR;FALSCH;1;3;2
03.03.18 23:28;R;31;16;FALSCH;FALSCH;WAHR;1;1;2
03.03.18 23:30;L;22;17;WAHR;FALSCH;FALSCH;2;1;2
03.03.18 23:31;R;1;17;FALSCH;FALSCH;WAHR;1;1;1
03.03.18 23:33;L;7;18;WAHR;FALSCH;FALSCH;1;1;1
03.03.18 23:34;R;1;17;FALSCH;FALSCH;WAHR;1;1;1
03.03.18 23:36;L;5;17;FALSCH;WAHR;FALSCH;1;2;1
03.03.18 23:37;R;5;17;FALSCH;WAHR;FALSCH;1;2;1
03.03.18 23:40;L;19;17;WAHR;FALSCH;FALSCH;1;1;2
03.03.18 23:41;R;20;18;FALSCH;FALSCH;WAHR;2;2;2
03.03.18 23:43;L;29;18;WAHR;FALSCH;FALSCH;1;2;2
03.03.18 23:44;R;26;16;WAHR;FALSCH;FALSCH;2;2;2
03.03.18 23:46;L;25;17;WAHR;FALSCH;FALSCH;1;1;2
03.03.18 23:47;R;0;18;WAHR;FALSCH;FALSCH;0;0;0
03.03.18 23:48;L;5;18;FALSCH;WAHR;FALSCH;1;2;1
03.03.18 23:51;R;4;18;WAHR;FALSCH;FALSCH;2;1;1
03.03.18 23:52;L;22;18;WAHR;FALSCH;FALSCH;2;1;2
03.03.18 23:53;R;15;17;WAHR;FALSCH;FALSCH;1;3;1
03.03.18 23:55;L;28;18;WAHR;FALSCH;FALSCH;2;1;2
03.03.18 23:56;R;27;18;FALSCH;WAHR;FALSCH;1;3;2
03.03.18 23:58;L;26;19;WAHR;FALSCH;FALSCH;2;2;2
03.03.18 23:59;R;9;17;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 00:01;L;21;16;WAHR;FALSCH;FALSCH;1;3;2
04.03.18 00:03;R;33;18;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 00:04;L;6;18;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 00:05;R;3;17;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 00:06;L;11;17;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 00:08;R;9;19;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 00:10;L;36;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 00:11;R;18;18;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 00:12;L;30;16;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 00:14;R;32;17;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 00:15;L;33;18;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 00:16;R;28;18;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 00:18;L;3;18;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 00:19;R;31;18;FALSCH;FALSCH;WAHR;1;1;2
04.03.18 00:20;L;26;17;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 00:23;R;13;17;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 00:24;L;17;18;FALSCH;FALSCH;WAHR;1;2;1
04.03.18 00:25;R;5;16;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 00:26;L;34;18;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 00:28;R;19;17;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 00:29;L;15;18;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 00:30;R;29;16;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 00:32;L;19;18;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 00:33;R;4;17;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 00:34;L;16;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 00:36;R;0;18;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 00:38;L;28;18;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 00:40;R;10;17;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 00:42;L;32;16;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 00:44;R;20;18;FALSCH;FALSCH;WAHR;2;2;2
04.03.18 00:46;L;28;15;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 00:47;R;19;16;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 00:48;L;14;18;FALSCH;FALSCH;WAHR;2;2;1
04.03.18 00:49;R;1;17;FALSCH;FALSCH;WAHR;1;1;1
04.03.18 00:50;L;24;16;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 00:52;R;6;16;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 00:53;L;34;16;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 00:54;R;16;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 00:55;L;33;17;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 00:56;R;11;16;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 00:57;L;11;17;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 00:58;R;1;16;FALSCH;FALSCH;WAHR;1;1;1
04.03.18 00:59;L;7;17;WAHR;FALSCH;FALSCH;1;1;1
04.03.18 01:01;R;18;17;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 01:02;L;2;18;WAHR;FALSCH;FALSCH;2;2;1
04.03.18 01:03;R;33;17;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 01:05;L;19;18;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 01:06;R;21;17;WAHR;FALSCH;FALSCH;1;3;2
04.03.18 01:07;L;19;18;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 01:09;R;23;16;FALSCH;WAHR;FALSCH;1;2;2
04.03.18 01:10;L;30;18;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 01:12;R;25;18;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 01:13;L;29;19;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 01:15;R;10;18;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 01:16;L;10;18;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 01:18;R;22;16;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 01:19;L;29;18;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 01:21;R;30;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 01:22;L;6;18;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 01:24;R;28;18;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 01:26;L;31;17;FALSCH;FALSCH;WAHR;1;1;2
04.03.18 01:27;R;19;18;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 01:29;L;4;18;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 01:30;R;20;16;FALSCH;FALSCH;WAHR;2;2;2
04.03.18 01:32;L;3;18;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 01:33;R;20;16;FALSCH;FALSCH;WAHR;2;2;2
04.03.18 01:35;L;12;17;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 01:36;R;10;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 01:37;L;17;18;FALSCH;FALSCH;WAHR;1;2;1
04.03.18 01:39;R;16;17;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 01:40;L;23;17;FALSCH;WAHR;FALSCH;1;2;2
04.03.18 01:42;R;35;18;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 01:43;L;2;19;WAHR;FALSCH;FALSCH;2;2;1
04.03.18 01:44;R;18;17;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 01:46;L;9;17;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 01:47;R;26;17;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 01:48;L;1;18;FALSCH;FALSCH;WAHR;1;1;1
04.03.18 01:50;R;22;18;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 01:51;L;0;18;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 01:53;R;15;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 01:55;L;1;18;FALSCH;FALSCH;WAHR;1;1;1
04.03.18 01:56;R;23;17;FALSCH;WAHR;FALSCH;1;2;2
04.03.18 01:58;L;4;18;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 02:00;R;21;18;WAHR;FALSCH;FALSCH;1;3;2
04.03.18 02:01;L;10;18;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 02:03;R;11;18;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 02:04;L;15;17;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 19:04;L;24;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 19:06;R;0;18;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 19:08;L;11;18;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 19:10;R;11;17;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 19:11;L;9;19;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 19:13;R;9;18;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 19:14;L;12;17;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 19:15;R;24;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 19:16;L;31;15;FALSCH;FALSCH;WAHR;1;1;2
04.03.18 19:18;R;27;16;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 19:19;L;13;16;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 19:20;R;16;15;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 19:21;L;9;16;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 19:22;R;5;15;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 19:23;L;33;15;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 19:24;R;27;16;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 19:25;L;13;15;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 19:26;R;22;16;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 19:27;L;28;15;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 19:28;R;16;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 19:30;L;6;16;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 19:31;R;24;15;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 19:32;L;14;16;FALSCH;FALSCH;WAHR;2;2;1
04.03.18 19:33;R;13;15;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 19:34;L;18;16;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 19:35;R;18;14;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 19:37;L;6;15;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 19:38;R;35;15;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 19:40;L;33;15;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 19:41;R;31;14;FALSCH;FALSCH;WAHR;1;1;2
04.03.18 19:42;L;34;15;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 19:43;R;11;16;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 19:44;L;10;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 19:45;R;4;16;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 19:46;L;10;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 19:47;R;16;14;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 19:48;L;13;15;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 19:50;R;24;15;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 19:51;L;3;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 19:52;R;3;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 19:53;L;5;16;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 19:55;R;11;15;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 19:56;L;16;15;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 19:57;R;19;15;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 19:58;L;29;16;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 19:59;R;28;15;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 20:01;L;34;16;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 20:02;R;23;15;FALSCH;WAHR;FALSCH;1;2;2
04.03.18 20:03;L;26;15;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 20:04;R;30;15;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 20:05;L;10;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 20:06;R;22;15;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 20:07;L;22;16;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 20:08;R;25;15;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 20:09;L;8;16;FALSCH;WAHR;FALSCH;2;2;1
04.03.18 20:11;R;1;14;FALSCH;FALSCH;WAHR;1;1;1
04.03.18 20:12;L;15;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 20:13;R;36;15;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 20:14;L;3;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 20:15;R;11;17;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 20:17;L;13;17;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 20:18;R;9;18;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 20:19;L;0;19;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 20:21;R;3;18;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 20:22;L;36;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 20:24;R;11;17;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 20:25;L;34;16;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 20:27;R;4;17;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 20:28;L;27;18;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 20:32;R;18;16;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 20:33;L;25;16;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 20:34;R;32;16;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 20:36;L;35;16;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 20:37;R;26;16;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 20:38;L;36;16;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 20:40;R;12;15;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 20:43;L;19;16;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 20:45;R;30;16;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 20:47;L;12;16;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 20:48;R;18;16;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 20:49;L;26;16;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 20:51;R;2;15;WAHR;FALSCH;FALSCH;2;2;1
04.03.18 20:52;L;0;15;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 20:53;R;0;14;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 20:55;L;4;15;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 20:56;R;22;15;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 20:58;L;5;16;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 21:00;R;9;14;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 21:01;L;23;15;FALSCH;WAHR;FALSCH;1;2;2
04.03.18 21:02;R;15;14;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 21:03;L;36;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 21:04;R;16;16;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 21:06;L;22;16;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 21:07;R;19;14;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 21:08;L;7;15;WAHR;FALSCH;FALSCH;1;1;1
04.03.18 21:10;R;32;15;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 21:11;L;24;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 21:12;R;13;15;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 21:14;L;34;15;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 21:15;R;17;14;FALSCH;FALSCH;WAHR;1;2;1
04.03.18 21:18;R;7;16;WAHR;FALSCH;FALSCH;1;1;1
04.03.18 21:19;L;26;18;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 21:21;R;0;17;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 21:23;L;32;19;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 21:25;R;6;16;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 21:27;L;27;19;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 21:29;R;33;18;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 21:30;L;24;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 21:32;R;16;15;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 21:34;L;26;16;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 21:35;R;15;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 21:36;L;35;15;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 21:37;R;5;16;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 21:38;L;32;15;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 21:39;R;17;15;FALSCH;FALSCH;WAHR;1;2;1
04.03.18 21:41;L;34;15;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 21:42;R;31;15;FALSCH;FALSCH;WAHR;1;1;2
04.03.18 21:43;L;6;15;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 21:44;R;24;16;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 21:46;L;35;16;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 21:47;R;25;16;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 21:49;L;22;16;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 21:50;R;25;14;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 21:51;L;29;14;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 21:52;R;33;15;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 21:53;L;32;16;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 21:54;R;2;16;WAHR;FALSCH;FALSCH;2;2;1
04.03.18 21:56;L;3;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 21:57;R;24;15;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 21:58;L;35;16;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 22:00;R;3;15;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 22:02;L;36;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:03;R;24;14;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:04;L;28;15;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 22:06;R;25;14;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 22:07;L;17;15;FALSCH;FALSCH;WAHR;1;2;1
04.03.18 22:08;R;3;14;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 22:09;L;11;15;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 22:10;R;18;16;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 22:12;L;19;16;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 22:13;R;36;15;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:14;L;4;15;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 22:15;R;35;15;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 22:17;L;0;15;WAHR;FALSCH;FALSCH;0;0;0
04.03.18 22:18;R;7;14;WAHR;FALSCH;FALSCH;1;1;1
04.03.18 22:19;L;36;16;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:21;R;35;16;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 22:23;L;19;15;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 22:24;R;28;14;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 22:25;L;36;16;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:27;R;31;15;FALSCH;FALSCH;WAHR;1;1;2
04.03.18 22:28;L;36;15;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:31;R;5;15;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 22:34;L;30;18;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:36;R;34;18;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 22:38;L;30;18;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:39;R;24;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 22:40;L;21;18;WAHR;FALSCH;FALSCH;1;3;2
04.03.18 22:42;R;27;18;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 22:43;L;25;18;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 22:45;R;13;16;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 22:47;L;11;15;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 22:48;R;28;15;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 22:50;L;19;16;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 22:52;R;34;14;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 22:54;L;25;15;WAHR;FALSCH;FALSCH;1;1;2
04.03.18 22:56;R;6;14;FALSCH;FALSCH;WAHR;2;3;1
04.03.18 22:58;L;17;15;FALSCH;FALSCH;WAHR;1;2;1
04.03.18 23:02;R;13;16;FALSCH;WAHR;FALSCH;1;1;1
04.03.18 23:06;L;1;17;FALSCH;FALSCH;WAHR;1;1;1
04.03.18 23:08;R;15;16;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 23:10;L;11;19;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 23:11;R;32;18;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 23:13;L;34;18;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 23:15;R;18;18;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 23:17;L;18;14;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 23:18;R;12;16;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 23:19;L;9;17;FALSCH;FALSCH;WAHR;1;3;1
04.03.18 23:22;R;12;18;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 23:23;L;16;20;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 23:24;R;21;18;WAHR;FALSCH;FALSCH;1;3;2
04.03.18 23:26;L;27;17;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 23:28;R;36;17;FALSCH;WAHR;FALSCH;2;3;2
04.03.18 23:30;L;1;18;FALSCH;FALSCH;WAHR;1;1;1
04.03.18 23:32;R;26;18;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 23:33;L;29;18;WAHR;FALSCH;FALSCH;1;2;2
04.03.18 23:35;R;34;18;FALSCH;FALSCH;WAHR;2;1;2
04.03.18 23:37;L;22;18;WAHR;FALSCH;FALSCH;2;1;2
04.03.18 23:38;R;15;19;WAHR;FALSCH;FALSCH;1;3;1
04.03.18 23:39;L;18;18;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 23:41;R;5;18;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 23:42;L;16;17;FALSCH;WAHR;FALSCH;2;1;1
04.03.18 23:44;R;27;17;FALSCH;WAHR;FALSCH;1;3;2
04.03.18 23:45;L;18;18;WAHR;FALSCH;FALSCH;2;3;1
04.03.18 23:47;R;20;17;FALSCH;FALSCH;WAHR;2;2;2
04.03.18 23:49;L;4;19;WAHR;FALSCH;FALSCH;2;1;1
04.03.18 23:51;R;23;18;FALSCH;WAHR;FALSCH;1;2;2
04.03.18 23:54;L;26;20;WAHR;FALSCH;FALSCH;2;2;2
04.03.18 23:55;R;11;18;FALSCH;WAHR;FALSCH;1;2;1
04.03.18 23:58;L;34;20;FALSCH;FALSCH;WAHR;2;1;2
05.03.18 00:01;R;2;15;WAHR;FALSCH;FALSCH;2;2;1
05.03.18 00:02;L;6;15;FALSCH;FALSCH;WAHR;2;3;1
05.03.18 00:03;R;26;15;WAHR;FALSCH;FALSCH;2;2;2
05.03.18 00:04;L;8;16;FALSCH;WAHR;FALSCH;2;2;1
05.03.18 00:05;R;25;16;WAHR;FALSCH;FALSCH;1;1;2
05.03.18 00:06;L;4;16;WAHR;FALSCH;FALSCH;2;1;1
05.03.18 00:08;R;23;15;FALSCH;WAHR;FALSCH;1;2;2
05.03.18 00:08;L;6;16;FALSCH;FALSCH;WAHR;2;3;1
05.03.18 00:09;R;9;14;FALSCH;FALSCH;WAHR;1;3;1
05.03.18 00:11;L;5;15;FALSCH;WAHR;FALSCH;1;2;1
05.03.18 00:11;R;32;14;WAHR;FALSCH;FALSCH;2;2;2
05.03.18 00:13;L;9;16;FALSCH;FALSCH;WAHR;1;3;1
05.03.18 00:14;R;30;15;FALSCH;WAHR;FALSCH;2;3;2
05.03.18 00:15;L;19;15;WAHR;FALSCH;FALSCH;1;1;2
05.03.18 00:16;R;9;16;FALSCH;FALSCH;WAHR;1;3;1
05.03.18 00:17;L;18;18;WAHR;FALSCH;FALSCH;2;3;1
05.03.18 00:19;R;13;18;FALSCH;WAHR;FALSCH;1;1;1
05.03.18 00:21;L;31;17;FALSCH;FALSCH;WAHR;1;1;2
05.03.18 00:22;R;2;18;WAHR;FALSCH;FALSCH;2;2;1
05.03.18 00:25;L;19;19;WAHR;FALSCH;FALSCH;1;1;2
05.03.18 00:26;R;33;17;FALSCH;WAHR;FALSCH;1;3;2
05.03.18 00:30;L;19;19;WAHR;FALSCH;FALSCH;1;1;2
05.03.18 00:32;R;0;17;WAHR;FALSCH;FALSCH;0;0;0
05.03.18 00:34;L;14;19;FALSCH;FALSCH;WAHR;2;2;1
05.03.18 00:36;R;4;17;WAHR;FALSCH;FALSCH;2;1;1
05.03.18 00:37;L;17;17;FALSCH;FALSCH;WAHR;1;2;1
05.03.18 00:39;R;2;18;WAHR;FALSCH;FALSCH;2;2;1
05.03.18 00:40;L;27;18;FALSCH;WAHR;FALSCH;1;3;2
05.03.18 00:42;R;35;16;WAHR;FALSCH;FALSCH;1;2;2
05.03.18 00:43;L;27;17;FALSCH;WAHR;FALSCH;1;3;2
05.03.18 00:45;R;7;17;WAHR;FALSCH;FALSCH;1;1;1
05.03.18 00:47;L;22;17;WAHR;FALSCH;FALSCH;2;1;2
05.03.18 00:48;R;20;18;FALSCH;FALSCH;WAHR;2;2;2
05.03.18 00:50;L;28;20;WAHR;FALSCH;FALSCH;2;1;2
05.03.18 00:52;R;32;18;WAHR;FALSCH;FALSCH;2;2;2
05.03.18 00:54;L;4;18;WAHR;FALSCH;FALSCH;2;1;1
05.03.18 00:56;R;6;17;FALSCH;FALSCH;WAHR;2;3;1
05.03.18 00:57;L;12;17;WAHR;FALSCH;FALSCH;2;3;1
05.03.18 00:59;R;6;17;FALSCH;FALSCH;WAHR;2;3;1
05.03.18 01:01;L;32;18;WAHR;FALSCH;FALSCH;2;2;2
05.03.18 01:02;R;13;17;FALSCH;WAHR;FALSCH;1;1;1
05.03.18 01:04;L;25;18;WAHR;FALSCH;FALSCH;1;1;2
05.03.18 01:05;R;33;18;FALSCH;WAHR;FALSCH;1;3;2
05.03.18 01:07;L;20;17;FALSCH;FALSCH;WAHR;2;2;2
